,Name,Comment,Time,Likes,Reply Count
11046,RASSUN TV,Eu não tô acreditando em tudo o que eu acabei de ouvir! 😂😂,2022-03-24T10:53:02Z,0,0
11047,Karol Ferreira,O cara querendo rir kkkkkkj,2022-03-24T10:53:01Z,0,0
11048,Cáu FJ,O marido não vai responder por agressão?,2022-03-24T10:52:56Z,1,0
11049,Rafael Reynaud,Pow o cara é brabo nas palavras mendigato Pow tá de bobeira,2022-03-24T10:52:55Z,0,0
11050,Lucas Vieira,"Kkkkkk O homi é puro amor, deixou vestígio em seu coração 🤣🤣",2022-03-24T10:52:48Z,0,0
11051,F Fe,Quem pode explicar melhor? Parece que um homem tentou arrastar uma mulher no carro com risco de perder a vida e ele impediu! Quem foi a mulher e o homem?,2022-03-24T10:52:46Z,0,0
11052,Adriel,👁👄👁 um min de silêncio,2022-03-24T10:52:34Z,1,0
11053,Cristina Oliveira,"O marido falou que ela nunca teve surto ,,,e alega que ela surtou ah sei !!!tava faltando em casa procurou na rua pronto falei",2022-03-24T10:52:28Z,0,0
11054,Josafá Aventuras e Esportes,"De mendigo a rico.
Kkkkkkkk..
O que vai ganhar de dinheiro com entrevista, não vai mais precisar mendigar.
Já a outra, não pode sair de casa, de tanta vergonha.",2022-03-24T10:52:21Z,0,0
11055,Tea sabino,"Cara quem têm um pouco de distúrbios é esse senhor q é bem articulado por sinal q não tem culpa de nada,agora o marido tenho dó do q ele pensa",2022-03-24T10:52:20Z,0,0
11056,jonatan danilo danilo,"Malandro nato !!!. Pegou a mulher do cara e ainda saiu de vítima kkkk, já pode ser político ,continuaria sem fazer nada e teria uma renda !!!",2022-03-24T10:52:17Z,1,0
11057,Selma Santos,Ela tava.em surto..só.pode.,2022-03-24T10:52:14Z,0,0
11058,Marcio Brito,Isso é mendigo quando gente?😡😡😡,2022-03-24T10:52:12Z,0,0
11059,Sup Juliana: Brasileira in London,Finalmente,2022-03-24T10:51:59Z,0,0
11060,Carlos Kenobi,Esse homem é um herói nacional,2022-03-24T10:51:46Z,0,0
11061,Cicero Oliveira,O cara anda limpo e e educado por isto ela ser apaixonou ela se sentiu respeitada com ele,2022-03-24T10:51:40Z,0,0
11062,MARIA SILVA,Ricardo Ventura urgente. Análise,2022-03-24T10:51:36Z,0,0
11063,Biel Navarro,"Kkkkk fdm, ele ficou elogiando tanto a mulher q ela deu, tem mulher q é assim n é todas, o cara deu um elogio ela ja quer dar. Tinha uma mina assim no trabalho, se vc olhasse pra ela com um olhar suave, educado, ela ja pensava q tava afim dela.. ate q um dia ela chegou em mim e disse "" eu sei q vc fica me olhando kkk, e quando vem falar comigo coloca sua mão no meu ombro.. pq a gente n sai dpois do trabalho.."" mano eu fiquei sem graça pq eu sou casado meu, ai slk.. dpois disso eu nunca mais conversei com ela pra n dar B.O.. mas mano eu vendo essa entrevista eu vi q realmente existe mulher e homem..  qualquer coisa d gentileza.. quer dar o rabo ou comer alguem. Ptm kkk",2022-03-24T10:51:36Z,2,0
11064,Stela Maris Rios,"Já vi muitas histórias e reportagens de pessoas que estão em situação de rua mas são pessoas com família, amigos e profissões que foram parar nas ruas por causa de depressão ou drogas. Não me espanta ele  falar bem.",2022-03-24T10:51:31Z,0,0
11065,QuantumCred,Que figura,2022-03-24T10:51:28Z,0,0
11066,eunaide Mariano,"Falta a entrevista dela e  vamos ver o que ficou dessa situação, para o marido é loucura para o mendigo inesquecível e ela vai fechar a compreensão.",2022-03-24T10:51:27Z,0,0
11067,Patricia  Prata,Coitado do marido ! Misericórdia!,2022-03-24T10:51:26Z,0,0
11068,dill lopes,Próxima série  da Netflix. Sucesso.,2022-03-24T10:51:21Z,0,0
11069,Canal da Dimi,Gente chocada estou kkkkkk,2022-03-24T10:51:20Z,0,0
11070,missmilamix,Eu tinha achado o homem do vídeo do carro branco muito mago pra ser esse ai,2022-03-24T10:51:20Z,0,0
11071,Angel Alli,"O moço tá apaixonado 😳,essa mulher é boa mesmo,o marido toma um chifre pro Brasil saber e continua firme e agr tem o  sortudo do morador de rua!🤔Boa sorte ao moço,q ele consiga o óculos,um emprego e tratamento psicológico,ele é boa pessoa!Q pessoa especial.",2022-03-24T10:51:16Z,0,0
11072,Micabrummegahair,"Esse senhor não está legal da cabeça. Não mesmo, aliás ninguém é certo da cabeça nessa história 🥺🥺🥺🥺",2022-03-24T10:51:16Z,0,0
11073,Sandra Alves,Escreve um livro.vc é uma benção.,2022-03-24T10:51:15Z,0,0
11074,Selma Santos,Coitado.ele.nao.pegou.a.mulher.a.forssa..ela.quis.se.ve.uma.boa.pessoa.nele.....ser.mirador.de.rua.no.que.dizer.que.ele.seje.mal.carater,2022-03-24T10:51:09Z,0,0
11075,Josiane Aparecida,Isso e difícil opinar melhor não falar nada só que ela queria ficar com ele isto e fato e se o marido não pegase ela ficaria com ele ou outros mais vezes se já não ficou né,2022-03-24T10:51:08Z,0,0
11076,Caroline,Ainda ofereceu um Minuto de silêncio pelas vítimas da guerra e covid 👏🏻👏🏻,2022-03-24T10:51:04Z,0,0
11077,Sinistro,Acho que vou virar mendigo para pegar as casadas,2022-03-24T10:51:03Z,0,0
11078,Roselina Barros,"Meu Deus !!!!!😲😲😲fiquei de boca aberta😱😱😱😱que morador de Rua mais educado, e de admirar, que Jesus cuida dele.",2022-03-24T10:51:03Z,34,0
11079,alexandre henrique,meu eu só queria ser da cidades pra saber mais desse babado kkkkkkk,2022-03-24T10:51:00Z,0,0
11080,Glaucia Scott,Gente corta esse homem kkk vão direto ao assunto. Léo Dias socorro cadê vc?,2022-03-24T10:50:59Z,0,0
11081,Marlene Silva,Tô achando que o marido da mulher tá querendo é Ibope.,2022-03-24T10:50:59Z,1,0
11082,boruto nest,"depois dessa historia não confio mais em mulher nem uma, ficarei solteiro até o fim.",2022-03-24T10:50:59Z,0,0
11083,Rogerio Botini,Esse cara é muito inteligente e se expressa muito bem acho que está dizendo a verdade é empresários o cara é CAT d vamos botar ele na estrada de novo vamos ajudar ele merece,2022-03-24T10:50:51Z,6,0
11084,Francisco Chagas,No início ele fala q ela chegou num carro branco até aí correto.!  Às imagens tbm é carro branco aí ele fala num carro vermelho.!  À  história dele bate.  A única coisa que não bate é quando fala em carro vermelho.🙏,2022-03-24T10:50:46Z,0,0
11085,Gustavo Branquinho,Tô perplecto,2022-03-24T10:50:45Z,0,0
11086,Marizza24,Ela Só tinha uma tara 😂,2022-03-24T10:50:43Z,0,0
11087,JBlack News,um único mal foi comer a mulher do cara kkkkkk,2022-03-24T10:50:38Z,0,0
11088,Alysia Madsen,Muito poeta!,2022-03-24T10:50:36Z,0,0
11089,Natália Melo,"Cara tô rindo com respeito "" tirei o membro"", conclusão não tem conclusão.",2022-03-24T10:50:36Z,0,0
11090,Samara Freire,"Rapaz, sinceramente eu não sei mais nem oq pensar 😅",2022-03-24T10:50:35Z,0,0
11091,Raul Barbosa,A Record não mostra tem que mostre 👍,2022-03-24T10:50:27Z,0,0
11092,Emirton Andrade Jesus,Esse cara é inteligente . Ela deu de coração.kkk,2022-03-24T10:50:23Z,0,0
11093,Elisangela Batista pires,Carro vermelho mas nós vídeo o carro e branco,2022-03-24T10:50:22Z,0,0
11094,CANAL LEGAL,"GIVALDO CARA , VC FALA MUITO BEM, É INTELIGENTE, VEJA PELO LADO QUE DEUS USOU ELA , PARA QUE DE ALGUMA FORMA VC SAÍSSE DESSA VIDA, QUE SE ENCONTRA E PODE TER CERTEZA, QUE VAI DAR TUDO CERTO NA SUA VIDA, DE AGORA EM DIANTE",2022-03-24T10:50:20Z,4,1
11095,Renan Machado,Isso é piada? Kkk,2022-03-24T12:05:24Z,0,
11096,Rogério Botelho,Esse cara é um mala,2022-03-24T10:50:19Z,0,0
11097,Jonathan Alves,Com essa dicção e essa lábia até o presidente tem que tomar cuidado com a mulher dele ..... Kkkkkkkkkkkkkkkk,2022-03-24T10:50:17Z,0,0
11098,Micabrummegahair,Esse senhor não está bem da cabeça misericórdia 🥺,2022-03-24T10:50:13Z,4,1
11099,Jessyca Pereira,"Quem não estava era a mulher né, ele não teve culpa",2022-03-24T11:35:43Z,0,
11100,marilia andrade,Os repórteres doido pra saber kkk deixa o cara contar as histórias dele,2022-03-24T10:50:12Z,0,0
11101,André Araújo,É brinquedo não kkkkk esse mendigo vai longe,2022-03-24T10:50:07Z,0,0
11102,Fabiana Costa,Kkkk boca doce kkkkk  aí Jesus 🤣 do céu boca doce kkkk Xonou tadinho kk,2022-03-24T10:49:56Z,0,0
11103,João Paulo de Souza,"Entendi foi nada...

Ele fala que não é o cara das filmagens e que o carro era vermelho, ao mesmo tempo que foi ele que teve relações com a moça e apanhou...

O cara é o maior 171 e sabe se expressar muito bem.
Só tem maluco nesta história: a mulher, o morador de rua e o marido.

Só penso na filha dela no meio disto tudo...

O menos mal foi isto não virar uma tragédia com vítimas fatais.",2022-03-24T10:49:52Z,0,0
11104,Naiara Dorigon,Misericórdia kkkk loucura loucura loucura,2022-03-24T10:49:49Z,0,0
11105,luciano mendes,"Existe 3 três histórias, a dele, dela e a verdade, esse cara aproveitou sim, provavelmente a moça tinha esse fanatismo e ele soube aproveitar na lábia, tem morador de rua que sabe contar história se deixar você da o seu salário pra eles, esse não é diferente está nessa situação por algum erro do passado, de burro ele não tem nada....... Enfim agradeça a Deus por estar vivo.",2022-03-24T10:49:46Z,6,0
11106,Silvio Pinheiro,"Vocês são abutres . Carniceiros! Como podem dar cartaz para piorar mas ainda a humilhação de um cara que foi saciado pela própria esposa?
 Como podem corroborar para esse tipo de falta de vergonha na cara principalmente da mulher. Tinha que ter acontecido com vocês . Quando vier alguém e pegar sua mulher você faz uma entrevista e fiz para a população como é.",2022-03-24T10:49:45Z,0,0
11107,Tania Santos Abreu,"Nossa agora ele esclareceu tudo, não foi traição. Mais é incrível como até o sobrenome é igual.kkk",2022-03-24T10:49:44Z,0,0
11108,Regina Candida de Mello,Ou engana bem.,2022-03-24T10:49:39Z,0,0
11109,Luz...,"Ele é:
Doido, dissimulado e mentiroso.",2022-03-24T10:49:37Z,0,0
11110,Tiago Marciano,1 minuto de silêncio pelas geleiras do pólo norte? Kkkkkkk,2022-03-24T10:49:33Z,0,0
11111,Morris_Albert,"Gente, que comovente! Que ele tenha um final feliz, se Deus quiser!",2022-03-24T10:49:26Z,54,5
11112,divã elegante,@Vitoria Pereira ele.precisa comer assim como você,2022-03-24T13:17:42Z,0,
11113,Vitoria Pereira,"@divã elegante a mulher sim, o marido também pela raiva, agora esse morador de rua só se aproveitou.",2022-03-24T13:12:16Z,0,
11114,divã elegante,@Vitoria Pereira moça..Os 3 estavam em surto..,2022-03-24T13:00:56Z,0,
11115,Diego Soares,"Isso agora é ele santinho ,não tem culpa de nada kkkkkkkkkkkkk",2022-03-24T12:51:56Z,1,
11116,Vitoria Pereira,"Nada de comovente, ele disse que não se arrependeu 🤦🏽‍♀️ mesmo sabendo que ela estava em surto.",2022-03-24T12:36:25Z,1,
11117,Evy Black,"Será que com tanta fama, ele agora vai ganhar um teto? Ele está mais antenado do que muitos que tem teto. Espero que ele saia dessa situação de rua, por que está afetando a psiquê dele. Por que, ele é bolsominion, sem teto bolsominion??? Isso pra mim é mais absurdo do que toda história. Agora essa mulher deve tá bem louca, mesmo. Por que quando a “esmola é de mais, o mendigo deve desconfiar “ haha",2022-03-24T10:49:17Z,0,0
11118,Carlos Kenobi,"Se esse cara se candidatar para deputado, ganha fácil, fácil kkkkkkkkkk",2022-03-24T10:49:08Z,0,0
11119,Nam Cei,*Os cara romantizam traição vey*,2022-03-24T10:49:07Z,0,0
11120,Roberto Targino,Isso   é  um comediante rs,2022-03-24T10:49:05Z,0,0
11121,Markus Silva,Rapaz o cara vive nas rua na miséria e ainda exalta o bandido do bolsonario kkkkkkk pobre esta na miséria e ainda que continua na miséria um presidente desse que n faz nada pelo pobre pelo brasileiro trabalhador hulminde honesto. Bolsonario so da lucros pra os ricos em quanto isso os pobre continua ser lascando na mão desse governo mais isso vai munda #Lula13,2022-03-24T10:49:03Z,0,0
11122,Ana T.M,""" Uma mão no volante a outra no carinho""

""A fumaça dentro do carro da queima daquele amor""

""Ela tem uma voz doce, envolvente. Uma pele macia e quente""

""Não posso me arrepender porquê o prazer que ela me deu é uma coisa que todo homem queria ter""

""Pois ela é realmente uma flor no jardim de Deus""

""Nunca mais eu vou conseguir me libertar nem do 💋prazer que ela me proporcionou, que a vida me proporcionou, através dela. Tão quanto igualmente da 👊🏻dor que a vida através de outra 🐂pessoa que apareceu me fez sentir""

Givaldo Alves 😎😎😎😎",2022-03-24T10:49:02Z,32,6
11123,lla Oliveir,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,2022-03-24T11:39:19Z,0,
11124,su  ferreira,😂😂😂😂😂,2022-03-24T11:26:14Z,0,
11125,Anna Clara thattiana fitz,Kkkk boa moça,2022-03-24T11:17:06Z,0,
11126,Christiane Lima,@LUTAREI POR SUA VOZ tô tentando entender até agora kkkk... achei muito confuso,2022-03-24T11:14:39Z,0,
11127,LUTAREI POR SUA VOZ,"Uma duvida
A moça do inicio q ele  fala é a mesma do acontecido? Nao entendi",2022-03-24T11:08:02Z,2,
11128,Fátima Santos,Impressionante como ele fale bem domina as palavras e um poeta.Tomara que Deus ilumine o caminho dele e abra portas para uma oportunidade para mudar sua vida e sair das ruas.,2022-03-24T11:04:10Z,1,
11129,Constança Dinah Rodrigues May,Baiano não nasce Baiano estreia.,2022-03-24T10:49:00Z,1,0
11130,Martinha Estevão,Sem comentários...,2022-03-24T10:48:59Z,0,0
11131,Luanda,Está foi a Unica vítima!,2022-03-24T10:48:58Z,0,0
11132,HELENA CAVALCANTE,Parabéns vc é muito sensível...tem muita sabedoria...continue lendo cada vez mais...Deus te abençoe...,2022-03-24T10:48:57Z,0,0
11133,Maria do socorro s dionisio,Fizeram o diabo aquara kkkkk os 2 hummm safadinhos,2022-03-24T10:48:57Z,0,0
11134,Ana claudia Rodrigues dos santos,😂😂😂😂🤦🤦🤦,2022-03-24T10:48:56Z,0,0
11135,GEGE Go,"Com certeza fortao toma bomba,e garoto já dormiu, ela foi em busca de diversão",2022-03-24T10:48:51Z,0,0
11136,Thiago navalha,"""Ela tem uma voz envolvendo, uma pele macia e quente"" kkkkk😂😂😂😂",2022-03-24T10:48:46Z,1,0
11137,Leandro Ferreira,"Parabéns amigo vc nao esta errado não ,so apenas realizou um desejo dela",2022-03-24T10:48:44Z,0,0
11138,Regina Candida de Mello,"Morador de rua, é?fala muito vejo um homen v.um certo  grau  de intelectual  fala muito bem.",2022-03-24T10:48:38Z,0,0
11139,Madruguinha Churros,Poha eu acredito nele. Vamos candidatar ele pra política! Certeza que ele ganha!,2022-03-24T10:48:37Z,0,0
11140,Alexandre Cassiama,Kkkkkk to achando q o marido traiu a esposa e ela c vingou dele kkkkk,2022-03-24T10:48:36Z,0,0
11141,Brabu e na diskontra,19:37 Esse cara é um poeta!,2022-03-24T10:48:26Z,0,0
11142,elisangela Cristina,"Ela só queria momentos de carinhos e prazer ...nós mulheres com desejos e vontades, porque só o homem pode buscar na rua q não tem em casa  ,as vezes ela tava enjoada entediada e em momento algum passou por um surto",2022-03-24T10:48:23Z,0,0
11143,Clarindo Moura,O mendigo gostou da mulher! 😁😁😁😁😁,2022-03-24T10:48:19Z,0,0
11144,Jo Carmo,Muito bem falante Viu.,2022-03-24T10:48:15Z,0,0
11145,Saul Almiron,O cara tem mais papo que o marombado,2022-03-24T10:48:13Z,0,0
11146,Emilly Santos,Ele é muito inteligente,2022-03-24T10:48:09Z,0,0
11147,Thais Dos Santos,Do nada ele falando em quem votou kkkkkk,2022-03-24T10:48:08Z,0,0
11148,Cristina Oliveira,"Caramba gente , que história hein",2022-03-24T10:48:06Z,0,0
11149,Joaldo Teixeira,"A mulher caiu na lábia desse ""mendigo"".",2022-03-24T10:48:05Z,0,0
11150,Kimberly Rodrigues,"Nossa é surreal 😱😱😱😱 Jesus que história, mais a gratidão dele e a bondade é notória!!🙌🏽🙏🏽🙏🏽",2022-03-24T10:47:41Z,125,1
11151,Patricia Silva,"Concordo, da um livro...",2022-03-24T12:18:16Z,0,
11152,Marcia Lima,"Coitado! Tão perturbado,precisa de tratamento e acredito que a mulher também",2022-03-24T10:47:30Z,0,0
11153,Danyelle Sampaio,😂😂😂 um minuto de silêncio kkkk,2022-03-24T10:47:27Z,0,0
11154,Tiago Seixas,Essa e a entrevista mais maravilhosa que já vi kkkk,2022-03-24T10:47:26Z,0,0
11155,RACKEL DELMONDES,"Solta a porr@ do áudio sem o ""Biiii"" kkkkkkkk. ""Bico cor de chocolate 🍫"" 🤣🤣🤣🤣🤣",2022-03-24T10:47:24Z,0,0
11156,william kazitani,Agora o metropoles deu um tiro no pe🤣 ele vai voltar no bolsonaro de novo.,2022-03-24T10:47:22Z,0,0
11157,João Paulo Gomes,Esse cara vai para BBB kkkkk,2022-03-24T10:47:14Z,0,0
11158,Jaquiceli Santos,😲,2022-03-24T10:47:11Z,0,0
11159,Tatiane Vieira,"Gente me surpreendeu ele fala muito bem e sabe usar as palavras.
Enaltecendo a todo tempo a mulher.
Da uma arrumada na aparência bixin vai fazer sucesso.",2022-03-24T10:47:08Z,0,1
11160,Alex Barros Costa,"Opa, já tem uma fã! Gostou? Leva pra casa! Ele logo volta pra praça...",2022-03-24T10:48:11Z,0,
11161,Bebela e Juninho Meus anjos azuis,E mais fácil ele entrar na glória do que muito crente aí cuidado,2022-03-24T10:47:07Z,0,0
11162,Raquel Nunes,Vai virar digital influeencer jaja kkkkkkk,2022-03-24T10:47:05Z,0,0
11163,Francisca Batista,Ele com certeza é tudo que o marido não é. O marido dela faz carinho só no espelho.,2022-03-24T10:47:03Z,0,1
11164,Alex Barros Costa,Hum.. então justifica sair e pegar um mendigo?,2022-03-24T10:49:42Z,0,
11165,Ricardo Mafra,Aguardando o próximo capítulo: A moça da Clínica de Olhos de Taguatinga.,2022-03-24T10:46:51Z,0,0
11166,evandro ferreira,"Falou um palavrão, pegou no saco e pós pra mamar.... ""Nem todo herói usa capa"" valeu Givaldo",2022-03-24T10:46:50Z,0,0
11167,Polemic Cortes,Que maluco,2022-03-24T10:46:49Z,0,0
11168,Marlene Silva,"A mulher ficou com esse rapaz porque quis,o marido dela não satisfazia ela, assim como muitos , então ela foi procurar na rua, essa história de que a mulher surtou não é verdade, ela ficou porque quis",2022-03-24T10:46:49Z,0,1
11169,Alex Barros Costa,"Então agora essa é a nova desculpa que entrou no manual delas. Não deu conta vou pegar os mendigos! Atenção homens! Se a mulher não quer ""brincar"" é pegar a primeira que vier. Já virou vale tudo. Pelo jeito é mandar fabricar o maior pinto que o mercado do segmento puder fabricar e puder comprar, como substituto, pra pelo menos não ser acusado de ""não deu conta""...........",2022-03-24T10:52:42Z,0,
11170,Fatima Rodrigues,"Realmente o cara fala bem,que Deus abençoe ele ,e a vida dele melhore ,morar na rua muito difícil coitado.",2022-03-24T10:46:46Z,8,0
11171,Sammael Albuquerque,O cara é bom de papo pra caramba.,2022-03-24T10:46:25Z,0,0
11172,Sissa MP,"15:44, o caso",2022-03-24T10:46:23Z,0,0
11173,Cesar Araujo,"Se expressa muito bem, infelizmente está em situação de rua. Muito bom também ele falando: tomando um corote e fumando um cigarro!!! 🤣",2022-03-24T10:46:22Z,0,0
11174,Renata Pires,“Há mais mistérios entre o céu e a terra do que a vã filosofia dos homens possa imaginar.”,2022-03-24T10:46:19Z,0,0
11175,Andre Bernardino,Logo logo vai sair um filme da vida dele.,2022-03-24T10:46:17Z,0,0
11176,Victor Matheus,👏🏽👏🏽👏🏽,2022-03-24T10:46:15Z,0,0
11177,Roberto solha olhando passado,Seus otários vai caçar o que fazer,2022-03-24T10:46:07Z,0,0
11178,Noemi Andrade Exposito,Precisa de ajuda.,2022-03-24T10:46:01Z,0,0
11179,Edu,E no final da história o culpado será o corno kkkk,2022-03-24T10:45:57Z,1,0
11180,mikael Sousa,"Se o marido da mulher tá ruim, imagina quando ele ver as fala desse cara mano .",2022-03-24T10:45:56Z,0,0
11181,Vanessa Danielle Dantas,Ele apaixonou com essa mulher.😱,2022-03-24T10:45:55Z,0,0
11182,Rosenete Barros,Que novela 🤣🤣🤣,2022-03-24T10:45:48Z,0,0
11183,José Rafael,Esse cara de trochar não tem nada,2022-03-24T10:45:48Z,0,0
11184,Nata Santos,Quem sabe essa história maluca vai favorecer sua vida. Ele merece uma ajuda de emprego.,2022-03-24T10:45:41Z,0,0
11185,Thiago navalha,O conquistador do momento. Deve ter arranjado um monte de pretendente. Não sei se ele tem mais juízo que TD mundo ou se é mais louco que td mundo.kkkkkk,2022-03-24T10:45:32Z,0,0
11186,Sandra Alves,Essa mulher deveria criar vergonha na cara .e  se libertar.oiaaaa,2022-03-24T10:45:30Z,0,0
11187,The betBox,Este morador de rua é abençoado. Deus é com ele!,2022-03-24T10:45:27Z,4,5
11188,Julio Cesar,"@The betBox para deixar a reflexão, será que um homem que tem orgulho de tudo o que fez que desrespeita a moça e a famosa dessa maneira e que não tem nem um pingo de empatia que não liga para o próximo realmente é uma pessoa abençoada?... Fica a reflexão",2022-03-24T12:45:08Z,0,
11189,The betBox,@Julio Cesar então qual o motivo da pergunta?,2022-03-24T12:37:22Z,0,
11190,Julio Cesar,"Alguém que seja humilde para admitir seus erros, que tenha empatia com a dor do próximo e respeitoso, isso é um ser abençoado.",2022-03-24T12:33:19Z,0,
11191,The betBox,"@Julio Cesar sim! O que é ser abençoado pra você? Ter carros, luxos, dinheiro, ser reconhecido popularmente?",2022-03-24T12:29:36Z,1,
11192,Julio Cesar,Abençoado ?,2022-03-24T11:57:57Z,0,
11193,Sabrina Alves,Kkkkk,2022-03-24T10:45:27Z,0,0
11194,Maria Eunice,Vai fica famoso,2022-03-24T10:45:24Z,0,0
11195,Francisco Chagas,Essa que ele fala que vestiu a calça NÃO bate com às imagens.!  Essa fala tá meia confusa pq ele fala que às imagens do carro branco não é dele.!!,2022-03-24T10:45:19Z,0,0
11196,꧁ঔৣ ḀṆṆẎ ḶṲṆḀ ঔৣ꧂,Inteligentissimo,2022-03-24T10:45:12Z,0,0
11197,Tania Yamada,Ouviremos as três versões ☝️,2022-03-24T10:45:04Z,0,0
11198,Camila Duarte,abro uma haste... fecho aspa,2022-03-24T10:45:02Z,0,0
11199,Dalva Silva,Muito educado e inteligente,2022-03-24T10:44:54Z,0,0
11200,Rosinéia De Jesus Machado De Moraes,A rua e boa viu as igrejas abençoa mesmo,2022-03-24T10:44:47Z,1,0
11201,Argos Ram,Carai.. galera tôita!,2022-03-24T10:44:43Z,0,0
11202,Mari KTN,"O “surto “ alegado ter sofrido a mulher, foi só para amenizar a vergonha do marido e a reputação baixa que teve a sujeita 🤦‍♀️ .  Fetiche tem algumas pessoas até por cadáver.",2022-03-24T10:44:40Z,0,1
11203,Capitão Patria Gamer,"se ela ficou paralisada sem falar nada, transando na frente de casa com um mendigo fedorento se isso n é surto n sei oq é",2022-03-24T10:48:13Z,0,
11204,Claudia Cruz - Resenhas,O que o álcool não faz com as pessoas. Pessoas que poderiam estar numa situação melhor de não fosse o álcool ou as drogas.,2022-03-24T10:44:37Z,2,0
11205,Bandit Hunter,Mandou logo 1 minuto de silêncio kkkkk,2022-03-24T10:44:25Z,0,0
11206,Patricia Reis,"Na melhor parte da entrevista, o jornalista faz uma pergunta nada a ver",2022-03-24T10:44:16Z,0,0
11207,Adriana Paes,"Pqp !!! Conseguiram enfiar o Bolsonaro na história ! Enfim....o rapaz parece ter credibilidade. MAS, e essa história de carro vermelho e não carro branco ???????",2022-03-24T10:44:14Z,0,0
11208,Nonato Sena,Kkkkkk,2022-03-24T10:44:14Z,0,0
11209,Andreza Lima,"To sem estrutura agora pra isso o cara bem demais ,e no caso a pessoa mas errada foi a mulher q nem falou pra ele q era casada então no caso esse cara é sim uma vítima dela pelo o jeito ela dever ter custume a fazer isso",2022-03-24T10:44:04Z,0,0
11210,Giovane Silvestre,A boca doce 🍬 me quebrou 😂,2022-03-24T10:44:03Z,0,2
11211,Giovane Silvestre,@Capitão Patria Gamer D+ 😂,2022-03-24T10:52:01Z,0,
11212,Capitão Patria Gamer,a boca tava doce mais o pirulito devia ta azedo e fedorento,2022-03-24T10:48:49Z,0,
11213,Renata Oliveira,O cara fala muito  bem melhor do q o próprio namorado dela,2022-03-24T10:44:00Z,0,0
11214,Cristiane Andrade,Esse é cara é inteligente,2022-03-24T10:44:00Z,0,0
11215,Daniele Sousa,"Esse depois disso daí , agora o homem mata ele !!!",2022-03-24T10:43:59Z,0,0
11216,Guilherme Montagnoli,Kkkkkkkkkkkkk,2022-03-24T10:43:52Z,0,0
11217,Adrielli Soares,Gente eu tô chocada que ele pediu um minuto de silêncio,2022-03-24T10:43:50Z,0,0
11218,Lindamir Fatima Ferrarezi,"Quanta mulher carente aí nos comentários que cairia  na lábia dele.  Ele mesmo diz que viveu com uma pessoa e não conseguiu ficar por ser uma pessoa difícil, uma coisa é ouvir a lábia e outra conviver. Mulherada cuidado em quem vocês acreditam.",2022-03-24T10:43:42Z,0,0
11219,Fernando Silva Reggae,"""Ela tem uma voz doce e envolvente
Uma pele macia e quente
Ela tem tudo"".
(Givaldo Vinícius De Moraes Alves o mendigo pegador)",2022-03-24T10:43:41Z,0,0
11220,Wesley Tipas,Eu escutando o cara falar Kkkkkkkkkkkkkkkk que onda é essa meu irmão..,2022-03-24T10:43:40Z,0,0
11221,Valdira Oliveira,"Papudo , fala demais ,agora vai aprender , a colocar no lugar  devido .",2022-03-24T10:43:40Z,0,0
11222,Jacqueline Magalhães,"Ele já ganhou os momentos de fama dele, não vai demorar ele vai estar no BBB.
E não vai parar por aí!
Parabéns ao profissionalismo dos entrevistadores, trataram muito bem do caso sem deboche e com muito profissionalismo!👏👏👏",2022-03-24T10:43:40Z,21,2
11223,Ricahd Mareson,Ia ser top ele no bbb,2022-03-24T12:07:20Z,0,
11224,Kellynha Oliveira,Tomara q sim p ele ter oportunidade,2022-03-24T11:59:16Z,0,
11225,grazielle maria,kkkkkk o cara ta falando de aquecimento global kkkkkk velho eu amo esse país o céu é o limite.,2022-03-24T10:43:29Z,0,0
11226,Douglas Silva de oliveira,"No final das contas ninguém tem culpa nesta história aleatória.Eu acredito que a mulher estava em surto mesmo,não é atoa que estava ou ainda está internada.",2022-03-24T10:43:19Z,0,0
11227,Graciete Paula,🤔,2022-03-24T10:43:13Z,0,0
11228,Capitão Patria Gamer,"21:59 eles conversam sim, ele mentiu de novo",2022-03-24T10:43:10Z,0,0
11229,Fabiana Costa,O loco kkk as mulheres ficaram ooooo kkkk não tem quem não gostou da entrevista dele kkkk pelo jeito kkk,2022-03-24T10:43:00Z,0,0
11230,Ester Silva,Deve ser macumbeiro,2022-03-24T10:42:54Z,0,0
11231,Dinalva Santos,"Esse cara é louco a descrição que ele fez ,fiquei enjoada, coitado desses cara descrição nojenta",2022-03-24T10:42:52Z,0,0
11232,Natan jiu-jitsu,O careca querendo rir kakakkakaka,2022-03-24T10:42:44Z,0,0
11233,Gerson Rocha,"Galera, como a mídia das redes sociais são hienas e abutres oportunistas, roteiristas capciosos  (induz ao erro de avaliação)",2022-03-24T10:42:44Z,0,0
11234,Ana Lucia,Que homem educado !🌹🌹🌹🌹. Deus abençoe sempre,2022-03-24T10:42:36Z,15,2
11235,Adriana Paes,@Flávia Martins Santos Neri certeza !!,2022-03-24T11:25:34Z,0,
11236,Flávia Martins Santos Neri,Acho que foi isso kkkkkk,2022-03-24T11:19:52Z,1,
11237,leonilson,"Aqui no Brasil é isso, logo, logo algum partido vai aproveitar a situação para lançar esse cara político.",2022-03-24T10:42:34Z,0,0
11238,milane bomfim,Kkkkkkk morri,2022-03-24T10:42:33Z,0,0
